<MetaData>
version:3.0
panel : google-fleb
date: 2024/11/22
refresh_rate_base: 60
refresh_rate_target: 120

<VoltageLut>

02E6,5.46743
02E7,5.46604
02E8,5.46465
02E9,5.46326
02EA,5.46187
02EB,5.46047
02EC,5.45908
02ED,5.45769
02EE,5.45630
02EF,5.45491
02F0,5.45352
02F1,5.45212
02F2,5.45073
02F3,5.44934
02F4,5.44795
02F5,5.44656
02F6,5.44517
02F7,5.44377
02F8,5.44238
02F9,5.44099
02FA,5.43960
02FB,5.43821
02FC,5.43682
02FD,5.43542
02FE,5.43403
02FF,5.43264
0300,5.43125
0301,5.42986
0302,5.42847
0303,5.42708
0304,5.42568
0305,5.42429
0306,5.42290
0307,5.42151
0308,5.42012
0309,5.41873
030A,5.41733
030B,5.41594
030C,5.41455
030D,5.41316
030E,5.41177
030F,5.41038
0310,5.40898
0311,5.40759
0312,5.40620
0313,5.40481
0314,5.40342
0315,5.40203
0316,5.40063
0317,5.39924
0318,5.39785
0319,5.39646
031A,5.39507
031B,5.39368
031C,5.39229
031D,5.39089
031E,5.38950
031F,5.38811
0320,5.38672
0321,5.38533
0322,5.38394
0323,5.38254
0324,5.38115
0325,5.37976
0326,5.37837
0327,5.37698
0328,5.37559
0329,5.37419
032A,5.37280
032B,5.37141
032C,5.37002
032D,5.36863
032E,5.36724
032F,5.36584
0330,5.36445
0331,5.36306
0332,5.36167
0333,5.36028
0334,5.35889
0335,5.35750
0336,5.35610
0337,5.35471
0338,5.35332
0339,5.35193
033A,5.35054
033B,5.34915
033C,5.34775
033D,5.34636
033E,5.34497
033F,5.34358
0340,5.34219
0341,5.34080
0342,5.33940
0343,5.33801
0344,5.33662
0345,5.33523
0346,5.33384
0347,5.33245
0348,5.33105
0349,5.32966
034A,5.32827
034B,5.32688
034C,5.32549
034D,5.32410
034E,5.32271
034F,5.32131
0350,5.31992
0351,5.31853
0352,5.31714
0353,5.31575
0354,5.31436
0355,5.31296
0356,5.31157
0357,5.31018
0358,5.30879
0359,5.30740
035A,5.30601
035B,5.30461
035C,5.30322
035D,5.30183
035E,5.30044
035F,5.29905
0360,5.29766
0361,5.29626
0362,5.29487
0363,5.29348
0364,5.29209
0365,5.29070
0366,5.28931
0367,5.28792
0368,5.28652
0369,5.28513
036A,5.28374
036B,5.28235
036C,5.28096
036D,5.27957
036E,5.27817
036F,5.27678
0370,5.27539
0371,5.27400
0372,5.27261
0373,5.27122
0374,5.26982
0375,5.26843
0376,5.26704
0377,5.26565
0378,5.26426
0379,5.26287
037A,5.26147
037B,5.26008
037C,5.25869
037D,5.25730
037E,5.25591
037F,5.25452
0380,5.25313
0381,5.25173
0382,5.25034
0383,5.24895
0384,5.24756
0385,5.24617
0386,5.24478
0387,5.24338
0388,5.24199
0389,5.24060
038A,5.23921
038B,5.23782
038C,5.23643
038D,5.23503
038E,5.23364
038F,5.23225
0390,5.23086
0391,5.22947
0392,5.22808
0393,5.22668
0394,5.22529
0395,5.22390
0396,5.22251
0397,5.22112
0398,5.21973
0399,5.21833
039A,5.21694
039B,5.21555
039C,5.21416
039D,5.21277
039E,5.21138
